uid,text,category,video_path,exists,extension,word,word_id,relation_type,source_csv,example_count,description_count
pF4RDfnu2gs_w,vacate,word,,0,,vacate,pF4RDfnu2gs_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
p_FimVLJQOk_w,quiescent,word,,0,,quiescent,p_FimVLJQOk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
pFobpDoNLnM_w,impatient,word,,0,,impatient,pFobpDoNLnM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
pgdu5wisL_g_w,compliment,word,,0,,compliment,pgdu5wisL_g_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
piaQCUPYog8_w,mundane,word,,0,,mundane,piaQCUPYog8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
pIMJHKULH9U_w,taunt,word,,0,,taunt,pIMJHKULH9U_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
pIU3UECqksw_w,altercation,word,,0,,altercation,pIU3UECqksw_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
PK8Xkko03cs_w,assure,word,,0,,assure,PK8Xkko03cs_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,5,1
pKSDna_7WYE_w,unconditionally,word,,0,,unconditionally,pKSDna_7WYE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
pkYmIpVgB2A_w,notion,word,,0,,notion,pkYmIpVgB2A_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
pmwPef49KGE_w,convivial,word,,0,,convivial,pmwPef49KGE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
pQfkhE7-uoA_w,accuse,word,,0,,accuse,pQfkhE7-uoA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
PsaESG5ARyc_w,surpass,word,,0,,surpass,PsaESG5ARyc_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
pTIJ-8yubFs_w,consultant,word,,0,,consultant,pTIJ-8yubFs_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
ptj3ND19s68_w,dump,word,,0,,dump,ptj3ND19s68_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
PV4FwYxTHwo_w,wry,word,,0,,wry,PV4FwYxTHwo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
pWXcMusN_mw_w,duplicate,word,,0,,duplicate,pWXcMusN_mw_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Px3YHp0J81U_w,edgy,word,,0,,edgy,Px3YHp0J81U_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
PX8yyGWh_7k_w,misfortune,word,,0,,misfortune,PX8yyGWh_7k_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
pXieXJmVbdg_w,evocative,word,,0,,evocative,pXieXJmVbdg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
pY5phP_7ebg_w,shill,word,,0,,shill,pY5phP_7ebg_w,word,word-description-dataset_v1.1.csv,0,1
Py6-Ah38uGE_w,fare,word,,0,,fare,Py6-Ah38uGE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Q26Pd5kro4c_w,stumble,word,,0,,stumble,Q26Pd5kro4c_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
q7Pv3BNT4bI_w,persuade,word,,0,,persuade,q7Pv3BNT4bI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Q95GDH2EpT4_w,conscious,word,,0,,conscious,Q95GDH2EpT4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Qa_xoeJIJBs_w,become,word,,0,,become,Qa_xoeJIJBs_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
QDmv8QlSYq8_w,punctual,word,,0,,punctual,QDmv8QlSYq8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
qFQQdsa_uhI_w,fortune,word,,0,,fortune,qFQQdsa_uhI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
qGj5J3oI100_w,neither,word,,0,,neither,qGj5J3oI100_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
QIeft8689iA_w,agitate,word,,0,,agitate,QIeft8689iA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
qItgIgZzXnc_w,adapt,word,,0,,adapt,qItgIgZzXnc_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
qKlS0wqBfdk_w,discern,word,,0,,discern,qKlS0wqBfdk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Qm_K7rawb5E_w,outstanding,word,,0,,outstanding,Qm_K7rawb5E_w,word,word-description-dataset_v1.1.csv,0,1
QMUp3oPcLB8_w,dribble,word,,0,,dribble,QMUp3oPcLB8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
QnhCavVEYCI_w,choice,word,,0,,choice,QnhCavVEYCI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
qpuq0EtCurU_w,severe,word,,0,,severe,qpuq0EtCurU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
qpxHigzHK9U_w,opportunity,word,,0,,opportunity,qpxHigzHK9U_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
QqMFMk07hbc_w,aspiring,word,,0,,aspiring,QqMFMk07hbc_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
qrOofeX8eJ8_w,elude - 2,word,,0,,elude - 2,qrOofeX8eJ8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
QTJhjBJ1YFA_w,reception,word,,0,,reception,QTJhjBJ1YFA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
qu8giahciI0_w,bribe,word,,0,,bribe,qu8giahciI0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
qXGli6f2E14_w,dissipate,word,,0,,dissipate,qXGli6f2E14_w,word,word-description-dataset_v1.1.csv,0,1
qzBaNu4EDrQ_w,mysterious,word,,0,,mysterious,qzBaNu4EDrQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
R2N4OQE-q3c_w,moreover,word,,0,,moreover,R2N4OQE-q3c_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
R58IiIlbEPs_w,permission,word,,0,,permission,R58IiIlbEPs_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
R7Mdus_PuVk_w,gloat,word,,0,,gloat,R7Mdus_PuVk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
r7sSMy9iqQA_w,consciousness,word,,0,,consciousness,r7sSMy9iqQA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
rahU3wO6czo_w,intend,word,,0,,intend,rahU3wO6czo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
rD5qE7Z3QaM_w,look out,word,,0,,look out,rD5qE7Z3QaM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
rDWLER4CzbI_w,tenable,word,,0,,tenable,rDWLER4CzbI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
RIwfym39VVM_w,inhabitant,word,,0,,inhabitant,RIwfym39VVM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,2,1
rJvU_NOuwRA_w,cafe,word,,0,,cafe,rJvU_NOuwRA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
rKV7gMudw_o_w,foretell,word,,0,,foretell,rKV7gMudw_o_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
rLPUVyQVRb8_w,brainteaser,word,,0,,brainteaser,rLPUVyQVRb8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
r-ROZtYJq7A_w,disciplinary,word,,0,,disciplinary,r-ROZtYJq7A_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
rxmpCLFOEbk_w,mourn,word,,0,,mourn,rxmpCLFOEbk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
RY2eefQqXvs_w,zenith,word,,0,,zenith,RY2eefQqXvs_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
rzrll2_y7Xk_w,procrastinate,word,,0,,procrastinate,rzrll2_y7Xk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
s2fBIGdfsxQ_w,blossom,word,,0,,blossom,s2fBIGdfsxQ_w,word,word-description-dataset_v1.1.csv,0,1
s3zBxbzJNkg_w,charity,word,,0,,charity,s3zBxbzJNkg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
s5ev9o9-Hj4_w,entertain,word,,0,,entertain,s5ev9o9-Hj4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
s7OirsqV-oM_w,bunch,word,,0,,bunch,s7OirsqV-oM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
S9qHBdiXN4U_w,treatment,word,,0,,treatment,S9qHBdiXN4U_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
scJSFdl6vqk_w,quandary,word,,0,,quandary,scJSFdl6vqk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
sdmxMoHYuoU_w,objective,word,,0,,objective,sdmxMoHYuoU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
SdOXUWQqbu0_w,adroit,word,,0,,adroit,SdOXUWQqbu0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
SEKRNyZ9Sgg_w,attractive,word,,0,,attractive,SEKRNyZ9Sgg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Si3y5f7woD0_w,effective,word,,0,,effective,Si3y5f7woD0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
skPSZU0gZJE_w,exact,word,,0,,exact,skPSZU0gZJE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
SlQBTWvnHCI_w,advocate,word,,0,,advocate,SlQBTWvnHCI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
SnJUsE4wpr0_w,ellipsis,word,,0,,ellipsis,SnJUsE4wpr0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
sOAahE7G7is_w,accidentally,word,,0,,accidentally,sOAahE7G7is_w,word,word-description-dataset_v1.1.csv,0,1
sOeSDdQ8GhM_w,discharge,word,,0,,discharge,sOeSDdQ8GhM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
spDHZsNp4RA_w,hunch,word,,0,,hunch,spDHZsNp4RA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Sq5AE3j8CQY_w,negotiation,word,,0,,negotiation,Sq5AE3j8CQY_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
SuAbKSNQQVI_w,arbitrary,word,,0,,arbitrary,SuAbKSNQQVI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
sUGW7VoKw00_w,exempt,word,,0,,exempt,sUGW7VoKw00_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
SUP1FI1-y7A_w,enrol,word,,0,,enrol,SUP1FI1-y7A_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
SUPU7QRMZw8_w,advice,word,,0,,advice,SUPU7QRMZw8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
SVXQA7MYbQg_w,forsake,word,,0,,forsake,SVXQA7MYbQg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
SXy03IAmr_A_w,accompany,word,,0,,accompany,SXy03IAmr_A_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,2,1
SZa4F8UXb5I_w,phenomenal,word,,0,,phenomenal,SZa4F8UXb5I_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,5,1
T0waubuK70M_w,ravishing,word,,0,,ravishing,T0waubuK70M_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
T21xaGEl3ks_w,audience,word,,0,,audience,T21xaGEl3ks_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
tatHTjuxlgM_w,laud,word,,0,,laud,tatHTjuxlgM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
_Tbcd3_o3-E_w,owing to,word,,0,,owing to,_Tbcd3_o3-E_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
TC1aFo88yeM_w,drawback,word,,0,,drawback,TC1aFo88yeM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
TcnFkuXDCIE_w,dishevelled,word,,0,,dishevelled,TcnFkuXDCIE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
tcunPwYlTuU_w,eager,word,,0,,eager,tcunPwYlTuU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
tdSX75unAh8_w,adore,word,,0,,adore,tdSX75unAh8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
TDZ2Y6Du8Hg_w,quest,word,,0,,quest,TDZ2Y6Du8Hg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
TDztbIZLUPI_w,pat,word,,0,,pat,TDztbIZLUPI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
thB4bYtMedE_w,pejorative,word,,0,,pejorative,thB4bYtMedE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
TheDJtPZdzQ_w,refuse,word,,0,,refuse,TheDJtPZdzQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
T_IbLgT7PhE_w,dull,word,,0,,dull,T_IbLgT7PhE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
TivYFPrGSNg_w,radical,word,,0,,radical,TivYFPrGSNg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
tjgCta6iTgs_w,court,word,,0,,court,tjgCta6iTgs_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,2,1
tkEw7dEAKBM_w,modest,word,,0,,modest,tkEw7dEAKBM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Tm6YgG2d8Nk_w,acquisition,word,,0,,acquisition,Tm6YgG2d8Nk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Tnqdxu8niOQ_w,permit,word,,0,,permit,Tnqdxu8niOQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
TOZ-mgzwrNg_w,culprit,word,,0,,culprit,TOZ-mgzwrNg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
TRfzwAigL2w_w,waddle,word,,0,,waddle,TRfzwAigL2w_w,word,word-description-dataset_v1.1.csv,0,1
t-XEXfbVUps_w,emulate,word,,0,,emulate,t-XEXfbVUps_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
tz0m5R2Tfeo_w,bouquet,word,,0,,bouquet,tz0m5R2Tfeo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
T_Z98eebOH4_w,phenomenon,word,,0,,phenomenon,T_Z98eebOH4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
u2-wesZwy0Y_w,noise,word,,0,,noise,u2-wesZwy0Y_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
u4gQJ4QACkk_w,altruism,word,,0,,altruism,u4gQJ4QACkk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
u4P-ICTxQdU_w,ravenous,word,,0,,ravenous,u4P-ICTxQdU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
u780GxfAR7M_w,cranky,word,,0,,cranky,u780GxfAR7M_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
U7QdFuJZyho_w,answer back,word,,0,,answer back,U7QdFuJZyho_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
u8OLvh-F9Y4_w,primitive,word,,0,,primitive,u8OLvh-F9Y4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
UA5mAv1SmAY_w,absorb,word,,0,,absorb,UA5mAv1SmAY_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Ub7UcPJ2hLI_w,anarchy,word,,0,,anarchy,Ub7UcPJ2hLI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
U-c1RT4IfL8_w,ashamed,word,,0,,ashamed,U-c1RT4IfL8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
uc7UKq81JdM_w,advert,word,,0,,advert,uc7UKq81JdM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
ucu7LxTJoBk_w,accurate,word,,0,,accurate,ucu7LxTJoBk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
U-FDYYp3OfI_w,advertisement,word,,0,,advertisement,U-FDYYp3OfI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,5,1
uhg87vE3L0k_w,mannerly,word,,0,,mannerly,uhg87vE3L0k_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
UjoktF-iB80_w,grinch,word,,0,,grinch,UjoktF-iB80_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
uKIi5p4ozh8_w,slash,word,,0,,slash,uKIi5p4ozh8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Ul_l1OSDl7o_w,enclose,word,,0,,enclose,Ul_l1OSDl7o_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,2,1
UPof0XUr0kU_w,budget,word,,0,,budget,UPof0XUr0kU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
UqCIjGRqdGE_w,policy,word,,0,,policy,UqCIjGRqdGE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
urUO3XFOGFQ_w,enable,word,,0,,enable,urUO3XFOGFQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
uS53DpO-l3k_w,cheer up,word,,0,,cheer up,uS53DpO-l3k_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
uVSqiNJCpLc_w,nominate,word,,0,,nominate,uVSqiNJCpLc_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
UW-QMm1pIsg_w,autonomous,word,,0,,autonomous,UW-QMm1pIsg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
V3NiqtfUBm4_w,dialogue,word,,0,,dialogue,V3NiqtfUBm4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
V7Dzze8q88I_w,wholeheartedly,word,,0,,wholeheartedly,V7Dzze8q88I_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
vA8-Sv3474g_w,admire,word,,0,,admire,vA8-Sv3474g_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
VaRDpQOuvJM_w,avid,word,,0,,avid,VaRDpQOuvJM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
VbCPk-6TqXc_w,supposition,word,,0,,supposition,VbCPk-6TqXc_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
VBPM3PMRzO4_w,repudiate,word,,0,,repudiate,VBPM3PMRzO4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
veDy2PmkmFU_w,component,word,,0,,component,veDy2PmkmFU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
VFVKBO9I0TA_w,alter,word,,0,,alter,VFVKBO9I0TA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
VFYKgoGhbVc_w,ache,word,,0,,ache,VFYKgoGhbVc_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
vG5O-N2If4U_w,nevertheless,word,,0,,nevertheless,vG5O-N2If4U_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
vhi1ETHILvY_w,residential,word,,0,,residential,vhi1ETHILvY_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
vi-htncM10c_w,cognitive,word,,0,,cognitive,vi-htncM10c_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
vJ6-7yqLuL4_w,refrain,word,,0,,refrain,vJ6-7yqLuL4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
vjK0h7XGewE_w,immediate,word,,0,,immediate,vjK0h7XGewE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,5,1
vK4PBDsRZ1E_w,recede,word,,0,,recede,vK4PBDsRZ1E_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
vlRgT4SgD_s_w,ambiguous,word,,0,,ambiguous,vlRgT4SgD_s_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Vn-G3CrUtrg_w,deem,word,,0,,deem,Vn-G3CrUtrg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
vnOTLize640_w,flummox,word,,0,,flummox,vnOTLize640_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
VnU7dyXgsAo_w,frustration,word,,0,,frustration,VnU7dyXgsAo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Vov3R-v7roU_w,enhance,word,,0,,enhance,Vov3R-v7roU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
vqIpNYvChdM_w,unreserved - 2,word,,0,,unreserved|unreserved - 2,vqIpNYvChdM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
vqZXHlFxLmA_w,cringe,word,,0,,cringe,vqZXHlFxLmA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
vR2vuVANEQk_w,edible,word,,0,,edible,vR2vuVANEQk_w,word,word-description-dataset_v1.1.csv,0,1
vW6TvgmaRCQ_w,acknowledge,word,,0,,acknowledge,vW6TvgmaRCQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
vWRDJTCpXa4_w,defamation,word,,0,,defamation,vWRDJTCpXa4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
W0LkToF-EPw_w,swamp,word,,0,,swamp,W0LkToF-EPw_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
W1aowPLRU_U_w,behaviour,word,,0,,behaviour,W1aowPLRU_U_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
-W3Sefpg9l4_w,attire,word,,0,,attire,-W3Sefpg9l4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
W4qJmEBZr8c_w,earring,word,,0,,earring,W4qJmEBZr8c_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
WA9EuH-2ejw_w,strive,word,,0,,strive,WA9EuH-2ejw_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
WabgM-SmPzU_w,candidate,word,,0,,candidate,WabgM-SmPzU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,3,1
WAzBIGcdzSY_w,startle,word,,0,,startle,WAzBIGcdzSY_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
WerZ1Hp6IDA_w,call off,word,,0,,call off,WerZ1Hp6IDA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
wffsOMue21o_w,miracle,word,,0,,miracle,wffsOMue21o_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
wgBGl8jJQZQ_w,observation,word,,0,,observation,wgBGl8jJQZQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
wIZfRACbuPo_w,funeral,word,,0,,funeral,wIZfRACbuPo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
WkIcB2CD204_w,aerobics,word,,0,,aerobics,WkIcB2CD204_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
wlREzbqyvA8_w,dignity,word,,0,,dignity,wlREzbqyvA8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
wNX5EJHUES0_w,effusive,word,,0,,effusive,wNX5EJHUES0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
wNZIAo8zLP0_w,attach,word,,0,,attach,wNZIAo8zLP0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
WOBBWh9xyBM_w,knotty,word,,0,,knotty,WOBBWh9xyBM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
wOiOzVPmwiQ_w,accolade,word,,0,,accolade,wOiOzVPmwiQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
wOz6mUwMyeY_w,efface,word,,0,,efface,wOz6mUwMyeY_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
wrKYlMGgRRQ_w,congenial,word,,0,,congenial,wrKYlMGgRRQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
wSC4sek05uo_w,outspoken,word,,0,,outspoken,wSC4sek05uo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
WX4SAl0w4fA_w,embarrassed,word,,0,,embarrassed,WX4SAl0w4fA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
w_xCnJVyPYA_w,punish,word,,0,,punish,w_xCnJVyPYA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
WxvaqYD62e4_w,kindred,word,,0,,kindred,WxvaqYD62e4_w,word,word-description-dataset_v1.1.csv,0,1
